qid,name,address,zip,lat,long,url
837,"Centre de vaccination - CH Abbeville, Mairie Abbeville ","15 Rue Josse Van Robais",80001,50.1076,1.8375,https://vaccination-covid.keldoc.com/centre-hospitalier/abbeville-80001/centre-hospitalier-abbeville-salle-des-fetes/centre-hospitalier-abbeville-salle-des-fetes?cabinet=16751&specialty=144
2797,"Karavan Maison Célestin","13 Route de Fatima",97415,-21.0474,55.2857,https://vaccination-covid.keldoc.com/redirect/?dom=cabinet-medical&inst=saint-paul-97460&user=karavan-maison-celestin&cabinet=26194&speciality=496
681,"Centre de vaccination de Vienne - Manège","30 Avenue Général Leclerc",38544,45.5132,4.86576,https://vaccination-covid.keldoc.com/centre-hospitalier/vienne-38200/cegidd/cegidd?cabinet=16596&specialty=144
118,"Valognes : gymnase de l’Oncor "," Résidence Félix Buhot",50615,49.5102,-1.47663,https://vaccination-covid.keldoc.com/maison-de-sante/valognes-50700/chpc-centre-delocalise-salle-lechanoine-valognes/chpc-centre-delocalise-salle-lechanoine-valognes?cabinet=17307&specialty=496
1565,"CV CPAM92","130 Rue du 8 Mai 1945",92050,48.8936,2.20798,
162,"Centre de vaccination- CHU Amiens"," Place Victor Pauchet",80021,49.9073,2.29074,https://vaccination-covid.keldoc.com/cabinet-medical/amiens-80000/chu-amiens-picardie-site-nord/chu-amiens-picardie-site-nord?cabinet=16656&specialty=496
2901,"Equipe Mobile Universitaire 06","5 rue du 22ième bataillon de chasseurs alpins",06088,43.7092,7.28828,
745,"Brétigny centre de vaccination","6 Rue de la Croix Louis",91103,48.6036,2.31322,https://vaccination-covid.keldoc.com/cabinet-medical/bretigny-sur-orge-91220/centre-de-vaccination-covid19-bretigny/centre-de-vaccination-covid19-bretigny?cabinet=16650&specialty=496
605,"Centre de vaccination- Les Champs Blancs","10 Avenue d'Amélia",89206,47.9762,3.4256,https://vaccination-covid.keldoc.com/cabinet-medical/joigny-89300/centre-de-vaccination-les-champs-blanc/centre-de-vaccination-les-champs-blanc?cabinet=16635&specialty=496
824,"Centre de vaccination territorial Centre Val d'Oise","3 Avenue Foch",95428,48.9893,2.32059,https://vaccination-covid.keldoc.com/cabinet-medical/enghien-les-bains-95880/vaccination-plaine-vallee-enghien-les-bains/vaccination-plaine-vallee-enghien-les-bains?cabinet=16606&specialty=496
2286,"Centre de vaccination du Hall des sports du Lamentin"," Hall des sports - Place d'Armes",97213,14.6117,-60.9962,https://vaccination-covid.keldoc.com/cabinet-medical/le-lamentin-97232/centre-de-vaccination-du-lamentin/centre-de-vaccination-du-lamentin?cabinet=21038&specialty=144
2135,"AEROVAC - Aéroport Martinique","1er étage Enceinte de l'aéroport Aimé Césaire",97213,14.5955,-61.0001,https://vaccination-covid.keldoc.com/cabinet-medical/fort-de-france-97200/centre-de-vaccination-aerovac-aeroport-martinique/centre-de-vaccination-aerovac-aeroport-martinique?cabinet=22096&specialty=144
991,"Centre de Vaccination : Espace Santé Ravel Amiens","1 bis Rue Maurice Ravel",80021,49.9136,2.30426,https://vaccination-covid.keldoc.com/cabinet-medical/amiens-80000/espace-sante-maurice-ravel/espace-sante-maurice-ravel?cabinet=16655&specialty=496
1393,"Centre de vaccination - Ville de Poix-de-Picardie, SALLE DES FÊTES "," Place de la République",80630,49.7744,1.98219,https://vaccination-covid.keldoc.com/cabinet-medical/poix-de-picardie-80290/centre-de-vaccination-ephemere-poix-de-picardie/centre-de-vaccination-ephemere-poix-de-picardie?cabinet=26102&specialty=496
2649,"CDV31 Montastruc La Conseillère","5 Rue Rene Delmas",31358,43.7258,1.58201,https://vaccination-covid.keldoc.com/cabinet-medical/montastruc-la-conseillere-31380/centre-de-vaccination-departemental-montastruc-la-conseillere/centre-de-vaccination-departemental-montastruc-la-conseillere?cabinet=25989&specialty=144
1171,"Centre de vaccination de Fort-de-France"," Avenue Maurice Bishop, immeuble du Port",97209,14.6032,-61.0617,https://vaccination-covid.keldoc.com/centre-municipal-de-sante/fort-de-france-97200/ville-de-fort-de-france/ville-de-fort-de-france?cabinet=16885&specialty=144
2737,"Centre éphémère Trois Bassins","1 Place de l’Eglise",97423,-21.1038,55.2946,https://vaccination-covid.keldoc.com/cabinet-medical/les-trois-bassins-97426/centre-ephemere-trois-bassins/centre-ephemere-trois-bassins?cabinet=26109&specialty=496
1628,"Centre de vaccination de Valserhône - Centre Jean Marinet"," Place Jeanne d'Arc",01033,46.1084,5.828,https://vaccination-covid.keldoc.com/cabinet-medical/valserhone-1200/jean-marinet/jean-marinet?cabinet=17136specialty=144
2456,"Salle de l'Ermitage","33 Boulevard Gambetta",04070,44.0855,6.22729,https://vaccination-covid.keldoc.com/cabinet-medical/digne-les-bains-04000/centre-de-vaccination-salle-de-l-ermitage/centre-de-vaccination-salle-de-l-ermitage?cabinet=25864&specialty=496
1439,"BAIN DE BGNE-La Croix Rouge","75 La Croix Rouge",35012,47.831,-1.68564,https://vaccination-covid.keldoc.com/cabinet-medical/bain-de-bretagne-35470/salle-des-fetes-de-bain-de-bretagne/salle-des-fetes-de-bain-de-bretagne?cabinet=17044&specialty=144
2717,"Centre de vaccination : Site des Lianes (Saint-Joseph)","90 Rue Hubert Delisle",97412,-21.3458,55.6014,https://vaccination-covid.keldoc.com/cabinet-medical/saint-joseph-97480/centre-de-vaccination-ephemere-maison-france-services-les-lianes-saint-joseph/centre-de-vaccination-ephemere-maison-france-services-les-lianes-saint-joseph?cabinet=26072&specialty=496
2735,"Centre de vaccination mobile - Communauté de communes Somme Sud-Ouest","16bis Route d’Aumale",80630,49.78,1.97666,https://vaccination-covid.keldoc.com/cabinet-medical/hornoy-le-bourg-80640/centre-de-vaccination-ephemere-hornoy-le-bourg/centre-de-vaccination-ephemere-hornoy-le-bourg?cabinet=26095&specialty=496
2085,"Centre de vaccination aéroport de Pierrefonds","34 Chemin de l’Aerodrome",97416,-21.3182,55.4266,https://vaccination-covid.keldoc.com/cabinet-medical/saint-pierre-97410/centre-de-vaccination-covid-19-aeroport-de-pierrefonds/centre-de-vaccination-covid-19-aeroport-de-pierrefonds?cabinet=17305&specialty=144
408,"Centre de vaccination du Marin"," Rez-de-chaussée – Bat A1 - Boulevard Allègre",97217,14.471,-60.8692,https://vaccination-covid.keldoc.com/centre-hospitalier/le-marin-97290/centre-hospitalier-marin/centre-hospitalier-marin?cabinet=16620&specialty=144
724,"Centre de vaccination du CH de Capesterre Belle Eau","1464 Allee Saint Sauveur",97107,16.0041,-61.5991,https://vaccination-covid.keldoc.com/centre-hospitalier/capesterre-belle-eau-97130/centre-hospitalier-de-capesterre-belle-eau/centre-hospitalier-de-capesterre-belle-eau?cabinet=16909&specialty=144
61,"CHI Louis Raffali Manosque","702 Chemin Auguste Girard",04112,43.8271,5.80524,https://vaccination-covid.keldoc.com/centre-hospitalier/manosque-04100/centre-hospitalier-intercommunal-de-manosque-louis-raffalli/centre-hospitalier-intercommunal-de-manosque-louis-raffalli?cabinet=17054&specialty=144
1410,"Centre de Vaccination du CH SUD GIRONDE - Site de LA REOLE","37 Chemin de Ronde",33352,44.5863,-0.0378388,https://vaccination-covid.keldoc.com/centre-hospitalier/langon-33210/centre-hospitalier-sud-gironde/centre-hospitalier-sud-gironde?cabinet=16578&specialty=496
1710,"Centre de vaccination COVID 19 : Site de Cilaos","5 Rue Fleurs Jaunes",97424,-21.1333,55.4801,https://www.keldoc.com/centre-hospitalier-universitaire/cilaos-97413/hopital-de-cilaos-chu?preview=&category=3107&cabinet=17204&specialty=496
153,"Centre de vaccination - Salle des fêtes de Voiron"," Place Jacques Antoine GAU",38563,45.3686,5.5885,https://vaccination-covid.keldoc.com/centre-hospitalier/voiron-38500/centre-hospitalier-voiron/centre-hospitalier-voiron?cabinet=16590&specialty=144
2751,"Centre de vaccination éphémère Champ-Borne Saint-André","240 Chemin Champ Borne",97409,-20.9605,55.6504,https://vaccination-covid.keldoc.com/cabinet-medical/saint-andre-97440/centre-de-vaccination-ephemere-champ-borne-saint-andre/centre-de-vaccination-ephemere-champ-borne-saint-andre?cabinet=26137&specialty=496
1303,"LANVOLLON - Salle Armor Argoat"," Rue du Tregor",22121,48.6371,-2.99161,https://vaccination-covid.keldoc.com/cabinet-medical/lanvollon-22290/ville-de-lanvollon/ville-de-lanvollon?cabinet=16923&specialty=144
2905,"Centre de vaccination du CERN - Site de Meyrin (Bât 693)","275 route A. Einstein",,46.2349,6.04772,
524,"Centre de vaccination du CH de Sens","58 Rue René Binet",89387,48.1923,3.29471,https://vaccination-covid.keldoc.com/centre-hospitalier/sens-89100/centre-hospitalier-de-sens/centre-hospitalier-de-sens?cabinet=16565&specialty=153
576,"Centre de vaccination Cherbourg-en-Cotentin : Salles des fêtes - place centrale"," ",50129,49.6213,-1.61351,https://vaccination-covid.keldoc.com/cabinet-medical/cherbourg-octeville-50100/cpts-nord-cotentin/cpts-nord-cotentin?cabinet=16689&specialty=144
1288,"CDV31 Cadours","6 Rue des Anciens Combattants",31098,43.7282,1.04896,https://vaccination-covid.keldoc.com/cabinet-medical/cadours-31480/cadours/cadours?cabinet=17008&specialty=144
1101,"Centre de vaccination - CHIMR Roye (MSP)","2 Rue Docteur Alexandre Remond",80685,49.7064,2.78359,https://vaccination-covid.keldoc.com/maison-de-sante/roye-80700/centre-hospitalier-montdidier-roye-msp/centre-hospitalier-montdidier-roye-msp?cabinet=51816&specialty=144
678,"Centre de vaccinations Nationales et Internationales de la ville de Grenoble","33 Rue Joseph Chanrion",38185,45.1901,5.73657,https://vaccination-covid.keldoc.com/centre-municipal-de-sante/grenoble-38000/centre-national-et-international-de-la-ville-de-grenoble/centre-national-et-international-de-la-ville-de-grenoble?cabinet=16621&specialty=144
2557,"Centre de vaccination Roye - MSP","2 Rue Docteur Alexandre Remond",80685,49.7064,2.78367,https://vaccination-covid.keldoc.com/maison-de-sante/roye-80700/centre-hospitalier-montdidier-roye-msp/centre-hospitalier-montdidier-roye-msp?cabinet=56022&specialty=144
2712,"Centre de vaccination territorial Centre Val d’Oise Plaine Vallée – Enghien-Montmorency","40 Rue de Malleville",95210,48.969,2.30751,https://vaccination-covid.keldoc.com/cabinet-medical/enghien-les-bains-95880/vaccination-plaine-vallee-enghien-les-bains/vaccination-plaine-vallee-enghien-les-bains?cabinet=16606&specialty=496
1348,"Centre de vaccination - Clinique des Côtes du Rhône","12 Rue Fernand Léger",38344,45.3707,4.81314,https://vaccination-covid.keldoc.com/clinique/roussillon-38150/clinique-des-cotes-du-rhone/clinique-des-cotes-du-rhone?cabinet=16924&specialty=144
1001,"Palais des Congrès","1 Place de la République/rue de la République",04070,44.0996,6.22994,https://vaccination-covid.keldoc.com/cabinet-medical/digne-les-bains-04000/centre-de-vaccination-palais-des-congres-de-digne-les-bains/centre-de-vaccination-palais-des-congres-de-digne-les-bains?cabinet=16641&specialty=496
2579,"Centre de vaccination - SDIS de la Somme ","1 Boulevard du Port",80021,49.8979,2.28981,https://partners.doctolib.fr/vaccination-covid-19/amiens/vaccinodrome-des-sapeurs-pompiers-de-la-somme?pid=practice-148927&enable_cookies_consent=1
2214,"Grand centre NANTES - Parc de la Beaujoire"," Avenue de Normandie",44109,47.258,-1.53135,https://partners.doctolib.fr/centre-de-vaccinations-internationales/nantes/centre-de-vaccination-covid-19-centre-d-exposition-de-la-beaujoire?pid=practice-164268&enable_cookies_consent=1
1743,"Centre de vaccination de Lembeye - VACCI VIC BILH","37 Place du Marcadieu",64331,43.4495,-0.112178,https://partners.doctolib.fr/centre-de-sante/lembeye/centre-de-vaccination-vacci-vic-bilh?pid=practice-175740&enable_cookies_consent=1
1139,"centre de vaccination Isle sur la Sorgue"," Place des frères Brun",84054,43.9198,5.04936,https://partners.doctolib.fr/hopital-public/l-isle-sur-la-sorgue/centre-de-vaccination-covid-19-l-isle-sur-la-sorgue?speciality_id=5494&enable_cookies_consent=1
200,"Centre de vaccination MIN Cavaillon","92 Avenue Pierre Grand",84035,43.8239,5.04147,https://partners.doctolib.fr/vaccination-covid-19/cavaillon/centre-hospitalier-intercommunal-cavaillon-lauris-vaccination-covid-19?pid=practice-165842&enable_cookies_consent=1
2398,"Centre de vaccination du Plateau d'Hauteville – Salle des Fêtes"," Place du Docteur Rougy",01185,45.9784,5.60189,https://partners.doctolib.fr/centre-de-sante/plateau-d-hauteville/centre-de-vaccination-covid-19-plateau-d-haudeville?pid=practice-181187&enable_cookies_consent=1
493,"Centre de vaccination CHU SUD","34 Rue Mahatma Gandhi",97416,-21.3391,55.464,https://vaccination-covid.keldoc.com/centre-hospitalier-universitaire/saint-pierre-97448/centre-hospitalier-universitaire-la-reunion-sud/centre-hospitalier-universitaire-la-reunion-sud?cabinet=16614&specialty=144
2633,"CV éphémère Courtenay"," Place Honoré - Foyer municipal",45115,48.0398,3.0587,https://partners.doctolib.fr/vaccination-covid-19/chateau-renard/centre-de-vaccination-covid-19-mobile-croix-rouge-est-du-loiret?pid=practice-191765&enable_cookies_consent=1
2767,"UMCRA Canet"," Boulevard des Peintures",13214,43.3224,5.37497,
601,"Ancienne ComCom Vosges du Sud - Giromagny"," Allée de la grande prairie",90052,47.7321,6.83087,https://partners.doctolib.fr/centre-de-vaccinations-internationales/belfort/centre-vaccination-du-territoire-de-belfort?pid=practice-164391?speciality_id=5494&enable_cookies_consent=1
884,"CENTRE MARANS","24 Rue de Bordeaux",17218,46.3088,-0.996226,https://partners.doctolib.fr/centre-de-sante/marans/aunis-atlantique-ville-de-marans?speciality_id=5494&enable_cookies_consent=1
2121,"Centre vaccination AMBAZAC","1 Rue Anna Beillot",87002,45.9588,1.39785,https://partners.doctolib.fr/vaccination-covid-19/ambazac/centre-de-vaccination-covid-19-ambazac?pid=practice-192733&enable_cookies_consent=1
2906,"Centre de vaccination éphémère - Aéroville Roissy","30 rue des buissons",,48.9955,2.52372,
1259,"Foyer culturel MAUVEZIN"," Promenade du Plan",32249,43.7324,0.877265,RIEN
164,"CHIVA (Pfizer)","4 Chemin de Barrau",09264,43.0269,1.61917,https://partners.doctolib.fr/hopital-public/saint-jean-de-verges/centre-de-vaccination-covid-centre-hospitalier-intercommunal-des-vallees-de-l-ariege-chiva?speciality_id=5494&enable_cookies_consent=1
2399,"Centre de vaccination de Villars-les-Dombes - Communauté de Communes"," Rue Pierre Poivre",01443,46.0071,5.04076,https://www.maiia.com/centre-de-vaccination/01330-villars-les-dombes/centre-de-vaccination-de-dombes
64,"CH Lozère","53 Avenue du 8 Mai 1945",48095,44.5224,3.48979,https://partners.doctolib.fr/hopital-public/mende/centre-de-vaccination-covid-ch-lozere?speciality_id=5494&enable_cookies_consent=1
1062,"MSP de Mende","16bis Avenue des Gorges du Tarn",48095,44.5171,3.48905,https://partners.doctolib.fr/centre-de-sante/mende/centre-de-vaccination-covid-msp-et-ville-de-mende?pid=practice-166327&enable_cookies_consent=1
2926,"Centre de PMI Sainte-Rose","192 Route Nationale 2",97419,-21.1282,55.7941,https://vaccination-covid.keldoc.com/redirect/?dom=cabinet-medical&inst=sainte-marie-97438&user=centre-de-pmi-sainte-marie&specialty=496&cabinet=26255
2762,"OPERATION EPHEMERE PHARMACIE DE MILLIANE","68 Boulevard Alsace lorraine",09042,43.0372,1.44947,https://partners.doctolib.fr/vaccination-covid-19/foix/centre-de-vaccination-covid-19-ariege-operation-exceptionnelle?pid=practice-200426?pid=practice-200426&enable_cookies_consent=1
2628,"Centre de vaccination - Clinique Beau Soleil","190 Rue de la Taillade - Cité des Aînés",34172,43.6091,3.84825,https://partners.doctolib.fr/vaccination-covid-19/montpellier/centre-de-vaccination-clinique-beau-soleil-alesio-sante-mediterranee-montpellier?pid=practice-191755&enable_cookies_consent=1
2693,"Campus Université Evry","1 Rue Pierre Beregovoy",91228,48.6239,2.42444,https://partners.doctolib.fr/maison-de-sante/evry-courcouronnes/universite-evry?pid=practice-186667&enable_cookies_consent=1
2697,"Opération Station F","5 Rue Eugène Freyssinet",75113,48.8338,2.37107,https://partners.doctolib.fr/centre-de-sante/paris/centre-de-vaccination-covid-station-f?pid=practice-196538&enable_cookies_consent=1
684,"Centre de vaccination - réservé professionnels de santé et assimilés - CH Nogent-le-Rotrou"," Avenue de l'Europe",28280,48.3167,0.838781,https://partners.doctolib.fr/hopital-public/nogent-le-rotrou/centre-hospitalier-nogent-le-rotrou?speciality_id=5494&enable_cookies_consent=1
2613,"Centre de Vaccination du Bas Chablais SCIEZ","184 Rte d’Excenevex",74263,46.3327,6.373,https://partners.doctolib.fr/vaccination-covid-19/sciez/centre-de-vaccination-covid19-du-bas-chablais-sciez?pid=practice-191660&enable_cookies_consent=1
17,"CHU DE CAEN NORMANDIE"," avenue Côte de Nacre",14118,49.2045,-0.357382,https://partners.doctolib.fr/hopital-public/caen/chu-caen-vaccination-covid?speciality_id=5494&enable_cookies_consent=1
2112,"Centre  de vaccination de Conflans Sainte Honorine","2 Place Auguste Romagne",78172,48.998,2.09813,https://partners.doctolib.fr/centre-de-sante/conflans-sainte-honorine/centre-de-vaccination-de-conflans-sainte-honorine?pid=practice-177561&enable_cookies_consent=1
667,"Salle des fêtes de Suresnes","2 Rue Carnot",92073,48.8711,2.22525,https://partners.doctolib.fr/centre-de-sante/suresnes/centre-de-vaccination-covid-suresnes?speciality_id=5494&?pid=practice-164987&enable_cookies_consent=1
650,"Centre de vaccination du Centre Hospitalier de Brioude","36 Rue Michel de l'Hospital",43040,45.2969,3.38231,https://partners.doctolib.fr/hopital-public/brioude/centre-de-vaccination-covid19-ch-brioude?speciality_id=5494&enable_cookies_consent=1
2769,"Proxi-vaccin à Saint Lizier","17 Cite la Prade",09268,43.0059,1.1254,https://partners.doctolib.fr/vaccination-covid-19/foix/centre-de-vaccination-covid-19-ariege-operation-exceptionnelle?pid=practice-200808?pid=practice-200808&enable_cookies_consent=1
2601,"Centre de vaccination Le Chesnay-Rocquencourt","1 Rue de l’Etang",78158,48.8329,2.11559,https://partners.doctolib.fr/centre-de-sante/le-chesnay-rocquencourt/centre-de-vaccination-du-chesnay-rocquencourt?pid=practice-190505&enable_cookies_consent=1
2620,"Centre de Vaccination - SAINT BREVIN","3 Avenue des Sports",44154,47.2426,-2.16308,https://partners.doctolib.fr/vaccination-covid-19/saint-brevin-les-pins/centre-de-vaccination-covid-19-de-st-brevin?pid=practice-191207&enable_cookies_consent=1
1114,"Centre de vaccination de Saint-Avold - SOS Santé"," Rue Ambroise Paré",57606,49.1116,6.72429,https://partners.doctolib.fr/espic-etablissement-de-sante-prive-d-interet-collectif/st-avold/centre-de-vaccination-covid-hopital-de-saint-avold?speciality_id=5494&enable_cookies_consent=1
1109,"Centre de vaccination - CPTS Lievin Pays d'Artois, Salle Gilbert Régnier"," Rue Montgolfier",62510,50.4264,2.77861,https://www.maiia.com/centre-de-vaccination/62800-lievin/centre-de-vaccination-lievin-pays-dartois
426,"Communauté Urbaine GPSO - Mantes-la-Jolie","2 Allee des Iles",78361,48.9947,1.72122,https://partners.doctolib.fr/vaccination-covid-19/mantes-la-jolie/centre-de-vaccination-de-mantes-la-jolie?pid=practice-166972&enable_cookies_consent=1
515,"centre de vaccination MSP Moissac","19 Avenue du Chasselas espace confluences",82112,44.1085,1.09981,https://partners.doctolib.fr/cabinet-medical/moissac/centre-covid-cosec?speciality_id=2&enable_cookies_consent=1
831,"Gymnase du Port Marchand"," Rue President Robert Schuman",83137,43.1129,5.93613,https://partners.doctolib.fr/centre-de-vaccinations-internationales/toulon/centre-de-vaccination-covid-19-du-var?pid=practice-165066?speciality_id=5494&enable_cookies_consent=1
987,"Centre de vaccination d'Aire sur l'Adour","4 Rue René Méricam",40001,43.7005,-0.2611,https://www.maiia.com/centre-de-vaccination/-40800--aire-sur-l-adour/centre-de-vaccination-aire-sur-l-adour
2509,"Centre de vaccination - Très grand centre Station F","5 Rue Eugène Freyssinet",75113,48.8337,2.37111,https://partners.doctolib.fr/centre-de-sante/paris/vaccinodrome-covid-19-porte-de-versailles?pid=practice-185273&enable_cookies_consent=1
1173,"Limours centre de vaccination","5 Rue de la Brélandière",91338,48.6473,2.07581,https://partners.doctolib.fr/centre-de-sante/briis-sous-forges/centre-de-vaccination-du-hurepoix?pid=practice-163935&enable_cookies_consent=1
1070,"MSP Cargèse"," Route du Pero",2A065,42.1396,8.59756,https://partners.doctolib.fr/maison-de-sante/cargese/centre-vaccination-covid-pole-sante-de-cargese?speciality_id=5494&enable_cookies_consent=1
152,"Clinique du Cap d'Or","1361 Av a Combattants Fr Indochine",83126,43.1075,5.86203,https://partners.doctolib.fr/clinique-privee/la-seyne-sur-mer/centre-de-vaccination-covid-clinique-du-cap-d-or?speciality_id=5494&enable_cookies_consent=1
1234,"Centre de Vaccination Nîmes Costières","230 Avenue du Languedoc - Parc des Expositions - Salle du Parnasse",30189,43.8187,4.36822,https://partners.doctolib.fr/centre-de-sante/nimes/centre-de-vaccination-ville-de-nimes?pid=practice-166788&enable_cookies_consent=1
1191,"Centre de vaccination de Lunesse"," Rue Adrien Paul Mairat",16015,45.6562,0.178965,https://partners.doctolib.fr/maison-de-sante/angouleme/centre-de-vaccination-covid-19-espace-lunesse-angouleme?pid=practice-165813&enable_cookies_consent=1
229,"Centre de vaccination - CH LAON","72 Avenue Charles de Gaulle",02408,49.5679,3.65016,https://partners.doctolib.fr/hopital-public/laon/centre-de-vaccination-covid-19-du-ch-laon-reserve-aux-personnes-eligibles?speciality_id=5494&enable_cookies_consent=1
1013,"Centre de vaccination de Privas - POLE MAURICE GOUNON PRIVAS","11 Boulevard du Lycée",07186,44.7292,4.59413,https://partners.doctolib.fr/hopital-public/privas/ch-vals-d-ardeche-vaccination-covid?speciality_id=5494&enable_cookies_consent=1
213,"CH ST YRIEIX","5 Place du Président Magnaud",87187,45.515,1.20346,https://partners.doctolib.fr/centre-de-vaccinations-internationales/limousin/vaccination-covid-19-professionnels-de-sante?pid=practice-165200&enable_cookies_consent=1
412,"REDON - Salle omnisport"," Rue Lucien Poulard",35236,47.6502,-2.08986,https://partners.doctolib.fr/hopital-public/redon/vaccination-covid-19-ch-redon?pid=practice-171052&enable_cookies_consent=1
363,"GCS Pôle Sanitaire Cerdan","11  cami de la ribereta - bat la ribereta",66067,42.4437,2.02558,https://partners.doctolib.fr/centre-de-sante/err/vaccination-covid-19-gcs-pole-sanitaire-cerdan?speciality_id=5494&enable_cookies_consent=1
2178,"Centre de vaccination - CH de Cambrai, commune de Gouzeaucourt, Salle de sport Jean Degros"," Rue du Stade",59269,50.0578,3.12743,https://partners.doctolib.fr/maison-de-sante/gouzeaucourt/mobile?pid=practice-177023&enable_cookies_consent=1
2770,"Centre de vaccination (37) - en attente","213 Rue Jolivet",37261,47.3842,0.706828,
520,"Centre de vaccination Jaures Rothschild","87 Avenue Jean Jaurès",75119,48.8853,2.37944,https://partners.doctolib.fr/centre-de-sante/paris/centre-de-vaccination-paris-19eme?speciality_id=5494&enable_cookies_consent=1
1515,"Centre de Vaccination - SABLE SUR SARTHE - Salle Théophile Plé"," Rue Théophile Plé",72264,47.8376,-0.330214,https://www.maiia.com/centre-de-vaccination/72300-sable-sur-sarthe/centre-de-vaccination---msp-du-pays-sabolien?centerId=5fc8a456310f92465037b285
572,"CASTELNAU LE LEZ Clinique du Parc","50 Rue Emile Combes",34057,43.6349,3.89091,https://partners.doctolib.fr/centre-de-sante/castelnau-le-lez/clinique-du-parc-vaccination-covid-19?speciality_id=5494&enable_cookies_consent=1
651,"Centre de vaccination du Centre hospitalier d'Yssingeaux","26 Avenue du 8 Mai 1945 - Salle de la Coupe du Monde",43268,45.1503,4.12994,https://partners.doctolib.fr/hopital-public/yssingeaux/centre-de-vaccination-covid-19-ch-de-yssingeaux?speciality_id=5494&enable_cookies_consent=1
2253,"Centre de vaccination SDIS de Chauvigny","8 Avenue de la Vienne - salle de la Poterie",86070,46.5664,0.642697,https://partners.doctolib.fr/centre-de-sante/chauvigny/centre-de-vaccination-covid-19-sdis-86?pid=practice-179211&enable_cookies_consent=1
881,"MSP Haute Vallée du Thoré Labastide Rouairoux","2 Avenue Marie Curie",81115,43.4753,2.6339,https://partners.doctolib.fr/centre-de-sante/labastide-rouairoux/centre-de-vaccination-de-labastide-rouairoux?speciality_id=5494&enable_cookies_consent=1
2771,"Centre social Colucci","8 Avenue Stéphane Mallarmé",26198,44.5536,4.72233,
402,"CH de Thuir"," Avenue du Roussillon",66210,42.6293,2.74971,https://partners.doctolib.fr/hopital-public/thuir/centre-de-vaccination-covid-ch-thuir?speciality_id=5494&enable_cookies_consent=1
2445,"Centre de vaccination de Montmorillon","28 Rue Saint Mathelin",86165,46.4243,0.863395,https://partners.doctolib.fr/centre-de-sante/montmorillon/centre-de-vaccination-covid-19-ville-de-montmorillon?pid=practice-182767&enable_cookies_consent=1
2356,"Ville de Puteaux","26 Rue Anatole France",92062,48.885,2.23935,https://partners.doctolib.fr/centre-de-sante/puteaux/centre-de-vaccination-covid-francoise-dolto-puteaux?pid=practice-182362&enable_cookies_consent=1
427,"Communauté d'agglomération Saint-Germain Boucle de la Seine","31 Avenue de la Ferme des Hézards",78551,48.8943,2.06072,https://partners.doctolib.fr/centre-de-sante/saint-germain-en-laye/centre-de-vaccination-covid-de-saint-germain-en-laye?speciality_id=5494&enable_cookies_consent=1
425,"Centre de Vaccination - VALLET - Salle de l'Amicale laïque Complexe sportif les Dorices"," Route d'Ancenis",44212,47.1626,-1.2663,https://partners.doctolib.fr/cabinet-medical/vallet/centre-de-vaccination-covid-sud-loire-vignoble-site-de-vallet?speciality_id=5494&enable_cookies_consent=1
2363,"Grand centre de vaccination stade Océane"," boulevard Leningrad - stade océane",76351,49.4994,0.169789,https://partners.doctolib.fr/centre-de-vaccinations-internationales/le-havre/grand-centre-de-vaccination-covid-le-havre-stade-oeane?pid=practice-180035&enable_cookies_consent=1
864,"Salle de la Palestre, Le Cannet","730 Avenue Georges Pompidou",06030,43.5695,6.98509,https://partners.doctolib.fr/centre-de-sante/le-cannet/centre-de-vaccination-covid-mairie-du-cannet?speciality_id=5494&enable_cookies_consent=1
2465,"Gymnase Cabot","9 rue René Lemoine",51108,48.9489,4.37143,https://partners.doctolib.fr/Doublon?pid=practice-Doublon&enable_cookies_consent=1
365,"CH Prades"," route de Cattlar",66149,42.626,2.4173,https://partners.doctolib.fr/hopital-public/prades/centre-de-vaccination-covid-19-ch-de-prades?speciality_id=5494&enable_cookies_consent=1
2772,"Centre Commercial Auchan Tours Nord","Centre Commercial de la Petite Arche Route de Paris",37261,47.3838,0.691044,
744,"Centre de Vaccination - SEGRE EN ANJOU - Salle du Jardin Public - Groupe Milon","10 rue Charles Guilleux",49331,47.689,-0.890367,https://partners.doctolib.fr/centre-de-vaccinations-internationales/segre-en-anjou-bleu/centre-de-vaccination-covid-19-segre-en-anjou-bleu?speciality_id=5494&enable_cookies_consent=1
1688,"Centre de vaccination de Saint-Symphorien d'Ozon - Bâtiment de l'Orangerie","3 - 5 Parc Municipal",69291,45.635,4.8559,https://partners.doctolib.fr/centre-de-sante/saint-symphorien-d-ozon/centre-de-vaccination-covid-19-saint-symthorien-d-ozon-cpts-de-l-ozon?pid=practice-181149&enable_cookies_consent=1
1035,"Centre de vaccination - Hopital Saint Vincent GHICL","51 Boulevard de Belfort",59350,50.6191,3.07702,https://partners.doctolib.fr/espic-etablissement-de-sante-prive-d-interet-collectif/lille/centre-de-vaccination-covid-19-sv?speciality_id=5494&enable_cookies_consent=1
2342,"Centre de vaccination de Munster - Salle des Fêtes ","14 Rue de la République",68226,48.04,7.13931,https://partners.doctolib.fr/centre-de-sante/munster/centre-de-vaccination-covid-19-munster?pid=practice-178928&enable_cookies_consent=1
